Time,verticalROI1,verticalROI2,verticalROI3,verticalROI4,verticalROI5,verticalROI6,verticalROI7,verticalROI8,verticalROI9,verticalROI10,horizontalROI1,horizontalROI2,horizontalROI3,horizontalROI4,horizontalROI5,horizontalROI6,horizontalROI7,horizontalROI8,horizontalROI9,horizontalROI10
10-32-28,0,0,0,0,10,149,233,395,479,196,33,70,115,90,148,179,227,236,306,315
10-32-28,0,0,0,0,10,150,253,394,479,196,33,80,113,84,141,177,228,232,306,316
10-32-28,0,0,0,0,11,149,235,392,479,195,33,77,121,84,152,176,227,235,306,314
10-32-28,0,0,0,0,10,150,234,393,479,202,33,77,126,87,152,180,229,230,306,314
10-32-28,0,0,0,0,10,149,201,394,479,202,33,79,112,85,146,178,225,235,306,312
10-32-28,0,0,0,0,11,149,236,393,479,197,33,76,119,89,151,181,228,237,306,314
10-32-28,0,0,0,0,10,148,232,402,479,202,33,65,114,88,142,179,226,236,306,313
10-32-28,0,0,0,0,11,148,233,393,479,199,33,80,119,88,144,179,227,235,305,315
10-32-28,0,0,0,0,10,149,197,393,479,197,34,76,120,90,140,177,228,236,306,313
10-32-28,0,0,0,0,10,149,230,391,479,198,34,83,117,88,150,177,228,235,306,315
10-32-28,0,0,0,0,10,149,229,391,479,197,34,72,114,89,152,174,227,237,306,314
10-32-28,0,0,0,0,10,150,233,393,479,195,34,71,120,86,147,177,228,235,306,315
10-32-28,0,0,0,0,10,149,247,395,479,196,34,71,116,91,155,178,227,232,306,314
10-32-28,0,0,0,0,10,149,247,389,479,195,33,79,117,88,139,177,228,231,305,318
10-32-28,0,0,0,0,9,150,231,392,479,196,34,68,119,90,155,177,228,235,306,312
10-32-28,0,0,0,0,10,149,235,393,479,195,33,73,116,86,141,182,227,233,306,314
10-32-28,0,0,0,0,10,149,233,394,479,196,33,67,116,85,153,178,227,235,306,315
10-32-28,0,0,0,0,10,150,249,394,479,196,34,77,121,83,155,176,227,234,305,314
10-32-28,0,0,0,0,11,149,232,393,479,196,33,73,119,90,153,179,228,234,306,318
10-32-28,0,0,0,0,11,149,234,391,479,196,33,71,117,88,140,178,228,237,306,314
10-32-28,0,0,0,0,10,149,234,393,479,196,33,78,118,88,155,180,228,237,306,313
10-32-28,0,0,0,0,10,150,235,389,479,197,33,76,117,90,148,177,227,234,306,313
10-32-28,0,0,0,0,11,149,232,393,479,198,33,77,116,90,148,180,226,231,306,313
10-32-28,0,0,0,0,11,149,233,388,479,247,33,77,116,88,167,179,226,236,306,315
10-32-28,0,0,0,0,10,149,235,392,479,200,33,72,120,89,153,179,228,235,306,314
10-32-28,0,0,0,0,11,149,232,393,479,250,33,73,127,91,157,179,228,235,306,313
10-32-28,0,0,0,0,8,151,235,391,479,341,33,76,131,91,146,179,227,231,306,313
10-32-28,0,0,0,0,10,150,232,399,479,200,33,70,120,86,151,181,228,235,305,313
10-32-28,0,0,0,0,10,149,233,392,479,198,33,73,118,88,153,176,228,235,306,313
10-32-28,0,0,0,0,9,150,233,393,479,200,33,77,116,85,153,179,228,235,305,315
10-32-28,0,0,0,0,10,150,234,390,479,199,34,71,124,89,152,177,228,233,305,313
10-32-28,0,0,0,0,10,150,232,390,479,196,33,79,120,87,153,178,227,232,306,313
10-32-28,0,0,0,0,9,151,235,392,479,348,34,73,129,92,153,176,227,233,306,314
10-32-28,0,0,0,0,9,150,233,390,479,198,33,75,117,83,152,181,225,234,306,313
10-32-28,0,0,0,0,10,149,235,394,479,196,34,72,111,88,140,177,227,234,306,315
10-32-28,0,0,0,0,11,149,231,393,479,195,33,72,120,87,139,179,227,232,306,315
10-32-28,0,0,0,0,10,150,232,392,479,194,34,72,125,89,152,180,228,236,306,313
10-32-28,0,0,0,0,10,149,233,391,479,195,34,67,119,85,153,180,228,235,306,314
10-32-28,0,0,0,0,10,150,232,397,479,195,34,72,113,83,144,178,228,233,306,320
10-32-28,0,0,0,0,10,149,233,391,479,197,34,73,118,87,147,181,228,236,306,313
10-32-28,0,0,0,0,11,148,231,393,479,198,33,75,123,80,153,172,229,235,306,314
10-32-28,0,0,0,0,10,149,233,388,479,196,33,74,113,92,154,179,228,233,306,314
10-32-28,0,0,0,0,11,149,233,393,479,195,33,71,120,81,136,176,228,233,306,314
10-32-28,0,0,0,0,10,149,233,393,479,340,33,79,132,88,144,178,228,236,306,314
10-32-29,0,0,0,0,10,149,233,395,479,196,33,25,118,83,149,175,226,231,306,314
10-32-29,0,0,0,0,10,150,233,393,479,196,33,66,121,83,154,178,228,235,306,313
10-32-29,0,0,0,0,10,151,238,393,479,202,33,71,115,79,153,177,227,235,306,315
10-32-29,0,0,0,0,10,151,234,392,479,196,34,79,117,90,140,182,229,236,306,315
10-32-29,0,0,0,0,10,150,194,392,479,194,34,73,123,82,151,179,228,237,306,321
10-32-29,0,0,0,0,10,150,235,394,479,196,33,75,124,88,149,181,227,236,306,316
10-32-29,0,0,0,0,10,151,232,395,479,196,34,73,118,84,151,178,227,235,306,316
10-32-29,0,0,0,0,10,150,234,395,479,348,34,24,129,86,152,179,228,234,306,317
10-32-29,0,0,0,0,9,150,232,391,479,345,33,77,128,88,154,178,227,238,306,317
10-32-29,0,0,0,0,11,150,234,392,479,254,33,69,119,88,161,175,225,235,307,317
10-32-29,0,0,0,0,11,149,233,393,479,195,33,79,119,83,152,178,228,236,307,315
10-32-29,0,0,0,0,12,149,234,394,479,197,33,80,114,87,137,177,226,234,307,317
10-32-29,0,0,0,0,13,149,235,393,479,198,33,75,115,84,149,178,226,236,307,316
10-32-29,0,0,0,0,11,149,232,392,479,347,32,67,128,88,134,178,231,233,307,317
10-32-29,0,0,0,0,12,149,244,403,479,195,33,75,121,84,135,177,230,233,307,317
10-32-29,0,0,0,0,12,149,196,401,479,197,33,78,115,84,139,179,225,234,307,317
10-32-29,0,0,0,0,12,149,234,394,479,195,34,62,117,85,146,178,228,237,308,315
10-32-29,0,0,0,0,12,149,193,394,479,197,34,75,120,81,148,178,226,234,308,316
10-32-29,0,0,0,0,11,151,244,394,479,195,34,74,121,89,144,179,229,234,308,318
10-32-29,0,0,0,0,13,148,234,400,479,196,33,75,118,89,149,179,229,235,308,316
10-32-29,0,0,0,0,12,151,230,396,479,198,32,74,120,84,148,178,227,233,308,318
10-32-29,0,0,0,0,12,149,249,402,479,196,32,74,120,90,148,178,229,235,308,318
10-32-29,0,0,0,0,12,149,231,395,479,197,33,78,119,80,147,179,229,231,308,317
10-32-29,0,0,0,0,12,149,192,395,479,197,33,78,112,89,145,178,227,238,308,319
10-32-29,0,0,0,0,12,150,234,394,479,200,33,75,108,89,141,178,229,236,308,318
10-32-29,0,0,0,0,13,148,249,395,479,195,33,74,121,91,139,180,227,237,308,325
10-32-29,0,0,0,0,11,151,234,397,479,197,33,80,114,88,143,181,227,236,308,318
10-32-29,0,0,0,0,13,149,207,395,479,200,33,76,128,90,154,179,227,232,308,318
10-32-29,0,0,0,0,15,147,235,396,479,197,33,74,116,85,154,180,228,232,308,320
10-32-29,0,0,0,0,13,150,207,394,479,200,33,79,123,81,143,180,228,233,308,318
10-32-29,0,0,0,0,11,152,230,392,479,198,32,77,113,85,143,179,233,235,308,318
10-32-29,0,0,0,0,13,149,193,395,479,197,33,76,114,84,135,181,227,232,308,318
10-32-29,0,0,0,0,15,147,231,398,479,196,32,77,114,84,148,182,227,236,308,318
10-32-29,0,0,0,0,14,148,249,394,479,197,33,82,110,90,140,180,229,233,308,320
10-32-29,0,0,0,0,13,149,245,397,479,197,33,71,118,90,155,180,228,233,308,322
10-32-29,0,0,0,0,16,147,230,396,479,199,32,27,113,89,141,180,227,234,308,319
10-32-29,0,0,0,0,15,148,234,394,479,200,34,80,120,86,134,177,229,231,308,322
10-32-29,0,0,0,0,14,149,233,396,479,197,33,77,121,88,123,180,227,236,308,320
10-32-29,0,0,0,0,12,150,232,402,479,195,33,80,106,81,122,180,226,235,308,320
10-32-29,0,0,0,0,14,148,231,399,479,198,33,79,111,93,137,175,226,235,308,316
10-32-29,0,0,0,0,15,148,192,396,479,197,34,76,114,92,138,180,230,231,308,318
10-32-29,0,0,0,0,12,150,249,396,479,196,33,81,105,85,133,177,226,229,308,319
10-32-29,0,0,0,0,12,150,199,395,479,196,32,83,105,84,145,175,229,234,308,321
10-32-29,0,0,0,0,15,149,193,397,479,196,32,74,102,90,130,179,226,234,308,317
10-32-29,0,0,0,0,14,149,233,395,479,198,33,76,110,90,141,178,228,233,307,320
10-32-29,0,0,0,0,12,152,232,395,479,200,32,73,110,85,140,176,229,232,307,318
10-32-29,0,0,0,0,16,146,245,395,479,254,34,79,108,80,162,177,227,233,308,319
10-32-29,0,0,0,0,13,150,231,394,479,198,33,71,115,89,146,179,227,233,307,320
10-32-29,0,0,0,0,14,148,211,394,479,197,33,76,120,94,142,180,235,232,308,319
10-32-29,0,0,0,0,14,148,229,395,479,195,34,80,106,90,131,177,226,236,308,320
10-32-29,0,0,0,0,12,150,193,391,479,199,32,80,125,94,137,178,227,235,308,319
10-32-29,0,0,0,0,14,148,249,395,479,197,33,77,118,81,129,178,227,233,308,320
10-32-29,0,0,0,0,12,151,233,395,479,197,33,76,118,89,130,180,228,232,307,319
10-32-29,0,0,0,0,12,151,234,395,479,201,33,76,107,84,135,178,227,233,308,317
10-32-29,0,0,0,0,13,150,233,397,479,198,33,79,103,84,148,177,228,235,307,319
10-32-29,0,0,0,0,14,148,246,394,479,195,33,79,117,85,137,177,228,234,307,319
10-32-29,0,0,0,0,13,149,244,395,479,199,33,71,116,94,137,180,226,234,307,319
10-32-29,0,0,0,0,13,149,233,395,479,196,33,81,116,94,149,179,231,234,307,318
10-32-30,0,0,0,0,13,149,231,395,479,196,33,78,110,87,134,177,229,231,308,317
10-32-30,0,0,0,0,13,149,233,394,479,200,33,28,120,82,136,178,226,235,307,319
10-32-30,0,0,0,0,14,148,194,395,479,203,33,29,111,84,150,178,232,236,307,322
10-32-30,0,0,0,0,12,150,237,401,479,202,34,79,114,80,137,178,227,235,307,318
10-32-30,0,0,0,0,13,149,235,396,479,201,33,80,109,87,143,180,227,232,307,321
10-32-30,0,0,0,0,12,149,252,393,479,203,33,80,119,92,149,178,229,234,307,319
10-32-30,0,0,0,0,13,150,234,392,479,196,33,76,105,89,149,178,228,235,307,319
10-32-30,0,0,0,0,14,148,230,396,479,197,33,27,115,69,135,181,229,236,308,318
10-32-30,0,0,0,0,12,150,235,394,479,202,33,28,116,89,138,177,229,234,307,318
10-32-30,0,0,0,0,12,151,236,392,479,198,33,79,113,91,136,180,227,236,307,318
10-32-30,0,0,0,0,13,148,233,396,479,198,34,77,105,88,142,177,229,232,307,318
10-32-30,0,0,0,0,13,148,246,393,479,198,33,27,122,84,159,176,227,234,307,331
10-32-30,0,0,0,0,11,150,233,391,479,201,33,77,110,73,133,177,225,237,307,318
10-32-30,0,0,0,0,13,148,196,395,479,198,33,82,120,84,143,181,228,237,307,318
10-32-30,0,0,0,0,13,148,234,394,479,200,33,76,110,81,147,178,226,236,307,318
10-32-30,0,0,0,0,13,148,235,405,479,195,33,69,104,87,138,180,231,235,307,318
10-32-30,0,0,0,0,13,149,244,396,479,196,33,44,112,89,143,179,230,232,307,319
10-32-30,0,0,0,0,12,149,249,398,479,200,33,73,118,90,135,179,228,232,307,316
10-32-30,0,0,0,0,11,150,247,397,479,199,33,75,119,87,131,179,232,234,307,316
10-32-30,0,0,0,0,13,149,234,395,479,197,33,71,112,92,152,179,226,232,307,316
10-32-30,0,0,0,0,12,150,235,391,479,196,33,76,112,89,154,176,227,234,307,317
10-32-30,0,0,0,0,14,147,245,395,479,197,33,80,119,73,132,183,229,233,307,316
10-32-30,0,0,0,0,13,149,233,395,479,200,33,76,120,89,124,178,227,235,307,317
10-32-30,0,0,0,0,15,152,248,395,479,195,32,76,117,90,135,181,227,236,307,319
10-32-30,0,0,0,0,13,149,233,395,479,199,34,27,118,90,155,179,227,233,307,319
10-32-30,0,0,0,0,14,147,233,394,479,200,33,80,120,90,137,182,226,237,307,321
10-32-30,0,0,0,0,12,150,234,395,479,199,34,26,116,81,139,182,228,232,307,316
10-32-30,0,0,0,0,11,151,235,395,479,198,34,72,113,89,138,180,226,232,307,333
10-32-30,0,0,0,0,13,148,248,395,479,198,34,79,115,91,155,181,229,233,307,320
10-32-30,0,0,0,0,12,150,244,394,479,197,34,74,110,89,129,178,225,235,307,319
10-32-30,0,0,0,0,12,150,247,395,479,207,34,27,107,73,149,179,229,235,307,318
10-32-30,0,0,0,0,12,150,195,395,479,196,33,73,118,92,145,177,226,232,307,320
10-32-30,0,0,0,0,11,150,249,395,479,197,33,77,112,91,129,176,227,233,307,324
10-32-30,0,0,0,0,10,151,248,393,479,201,33,76,116,90,140,177,227,234,307,331
10-32-30,0,0,0,0,10,152,233,395,479,195,33,78,118,92,137,181,228,234,307,319
10-32-30,0,0,0,0,13,149,234,394,479,196,33,28,120,85,137,180,230,232,307,319
10-32-30,0,0,0,0,12,149,232,395,479,195,34,28,111,94,145,181,229,235,307,320
10-32-30,0,0,0,0,11,149,235,393,479,198,33,28,115,82,154,182,228,232,307,320
10-32-30,0,0,0,0,11,150,233,395,479,195,33,79,110,85,137,177,232,234,307,320
10-32-30,0,0,0,0,12,149,193,395,479,200,33,71,117,90,136,178,229,232,307,319
10-32-30,0,0,0,0,12,150,249,395,479,196,33,27,105,89,133,183,226,236,307,318
10-32-31,0,0,0,0,12,150,235,394,479,195,34,29,114,74,149,181,226,235,307,325
10-32-31,0,0,0,0,13,148,234,394,479,202,33,78,112,79,147,181,227,233,308,319
10-32-31,0,0,0,0,14,147,248,394,479,199,34,75,121,77,154,177,228,233,307,320
10-32-31,0,0,0,0,53,145,191,376,479,81,34,32,22,37,22,82,64,233,357,352
10-32-31,0,0,0,0,15,146,234,395,479,197,34,79,105,88,130,180,228,232,308,334
10-32-31,2,0,0,0,56,147,191,372,479,79,33,31,23,14,22,85,62,245,344,595
10-32-31,0,0,0,0,14,147,247,394,479,196,34,46,114,77,132,180,229,235,308,319
10-32-31,0,0,0,0,16,144,235,398,479,198,33,72,113,85,137,179,229,233,308,319
10-32-31,0,0,0,0,14,146,233,395,479,200,34,46,118,71,148,180,229,236,308,320
10-32-31,2,0,0,0,59,143,188,376,479,79,33,32,23,27,23,80,63,216,350,593
10-32-31,0,0,0,0,15,145,236,395,479,195,34,74,118,83,156,178,229,234,308,320
10-32-31,0,0,0,2,62,142,190,367,479,79,34,31,24,27,23,83,68,232,349,398
10-32-31,0,0,0,0,16,144,234,395,479,196,32,28,118,83,127,177,227,234,308,319
10-32-31,2,0,0,0,60,142,189,375,479,82,33,31,25,31,23,82,164,239,345,598
10-32-31,4,0,0,0,59,141,189,381,479,80,33,32,23,42,23,83,63,239,346,591
10-32-31,0,0,0,0,17,143,200,396,479,197,33,29,114,79,141,180,229,236,308,320
10-32-31,0,0,0,0,16,144,198,403,479,200,33,29,115,80,149,175,227,236,308,320
10-32-31,0,0,0,0,17,143,250,394,479,198,33,77,123,80,150,180,230,234,308,338
10-32-31,0,0,0,0,16,143,236,396,479,197,34,26,118,69,129,176,230,236,308,319
10-32-31,0,0,0,0,15,144,198,395,479,192,33,29,116,89,147,178,228,235,308,319
10-32-31,0,0,0,0,13,146,236,394,479,193,34,32,117,88,148,178,229,237,308,319
10-32-31,0,0,0,0,15,143,195,398,479,195,34,28,111,75,130,180,231,236,308,321
10-32-31,0,0,0,0,14,144,236,392,479,195,33,77,121,80,154,178,229,236,307,316
10-32-31,0,0,0,0,15,144,174,393,479,196,34,31,107,80,130,178,230,235,307,319
10-32-31,0,0,0,0,60,142,188,369,479,79,34,32,22,28,24,85,66,212,349,344
10-32-31,0,0,0,0,15,144,230,400,479,194,33,32,115,72,136,179,232,238,307,317
10-32-31,0,0,0,0,62,140,189,368,479,84,34,33,24,31,23,85,66,211,352,360
10-32-31,0,0,0,0,14,144,211,393,479,196,34,74,112,82,122,178,229,234,307,320
10-32-31,0,0,0,0,14,143,199,390,479,193,34,30,106,80,147,180,229,237,307,319
10-32-31,2,0,0,0,58,144,186,379,479,83,34,33,25,34,24,82,68,233,349,593
10-32-31,0,0,0,0,13,145,167,390,479,195,34,28,119,83,134,177,228,236,308,319
10-32-31,0,0,2,0,62,143,188,365,479,82,34,33,24,22,24,86,69,227,346,437
10-32-31,0,0,0,0,13,146,207,387,479,194,34,75,110,57,153,178,229,237,307,320
10-32-31,0,0,0,0,16,141,208,396,479,195,34,32,119,78,128,179,229,236,308,318
10-32-31,0,0,0,0,14,143,204,389,479,194,34,31,116,84,152,180,229,238,307,318
10-32-32,0,0,0,0,16,142,203,388,479,192,34,28,113,71,142,176,231,236,308,318
10-32-32,0,0,0,0,77,141,190,361,479,81,34,34,22,24,25,83,68,228,352,347
10-32-32,1,0,0,0,72,141,187,364,479,83,34,34,22,28,25,82,68,220,349,590
10-32-32,0,0,0,0,16,141,206,389,479,199,34,29,114,79,148,177,228,234,308,320
10-32-32,0,0,0,0,55,140,188,367,479,82,34,34,23,28,24,85,68,233,346,361
10-32-32,0,0,0,0,65,141,188,386,479,84,34,33,23,23,24,87,69,232,360,345
10-32-32,0,0,0,0,15,147,236,389,479,193,34,29,104,86,134,178,229,236,307,318
10-32-32,0,0,0,0,15,143,205,391,479,195,34,27,114,80,116,178,229,238,308,319
10-32-32,31,0,0,0,58,141,187,386,479,84,34,33,24,25,24,87,66,236,350,598
10-32-32,0,0,0,0,13,147,209,392,479,192,33,74,117,82,152,179,230,236,307,319
10-32-32,0,0,0,0,16,143,205,390,479,193,33,28,117,78,152,179,230,240,308,320
10-32-32,0,0,0,0,16,142,208,390,479,194,34,26,122,81,123,182,230,235,307,321
10-32-32,0,0,0,0,16,142,167,394,479,199,34,33,116,78,139,179,229,233,307,320
10-32-32,2,0,0,0,64,143,187,386,479,80,33,34,24,23,24,81,67,218,350,598
10-32-32,2,0,0,0,60,142,188,377,479,84,33,33,25,17,24,86,64,245,349,601
10-32-32,0,0,0,0,16,142,230,390,479,194,34,28,119,80,131,181,230,234,308,322
10-32-32,0,0,0,0,16,144,206,389,479,194,34,29,110,78,135,177,231,235,307,318
10-32-32,0,0,0,0,58,141,188,367,479,80,34,34,21,22,24,81,66,231,356,355
10-32-32,2,0,0,0,59,141,187,379,479,79,33,33,24,24,24,84,66,230,358,595
10-32-32,2,0,0,0,65,139,188,361,479,84,33,33,24,19,24,83,65,235,346,592
10-32-32,0,0,0,0,15,143,210,392,479,345,33,30,127,88,147,176,229,234,307,322
10-32-32,0,0,0,0,57,142,188,386,479,83,34,33,23,16,24,82,66,222,370,366
10-32-32,0,0,0,0,15,143,207,391,479,195,34,28,104,80,134,179,228,236,308,319
10-32-32,0,0,0,0,58,140,188,383,479,85,34,33,22,25,24,84,65,234,346,361
10-32-32,0,0,0,0,15,143,208,391,479,198,33,31,108,78,128,179,228,238,307,321
10-32-32,0,0,0,0,15,143,205,391,479,341,33,77,128,83,151,179,231,235,307,320
10-32-32,0,0,0,0,58,140,187,364,479,83,33,34,24,22,24,80,66,233,345,352
10-32-32,0,0,0,0,47,141,187,378,479,86,33,34,22,22,24,92,65,232,309,347
10-32-32,0,0,0,0,14,144,235,395,479,196,33,32,114,83,152,179,230,237,307,318
10-32-32,0,0,0,0,62,143,188,379,479,83,33,34,20,26,24,83,66,231,349,342
10-32-32,0,0,0,0,59,140,188,384,479,83,33,33,22,19,24,91,69,226,346,354
10-32-32,0,0,0,0,13,145,207,401,479,254,34,27,114,77,160,180,229,234,307,317
10-32-32,0,0,0,0,56,140,188,369,479,108,33,33,24,27,24,84,70,234,349,364
10-32-32,0,0,0,0,16,143,209,392,479,191,34,78,111,67,150,153,231,238,307,317
10-32-33,0,0,0,0,14,145,205,388,479,196,34,30,112,71,135,182,231,235,307,318
10-32-33,0,0,0,0,16,143,203,389,479,194,33,29,107,86,148,177,231,237,307,317
10-32-33,0,0,0,0,15,144,171,389,479,196,33,31,110,73,138,177,228,235,308,318
10-32-33,0,0,0,0,59,140,187,366,479,83,33,34,23,21,25,80,70,223,349,355
10-32-33,0,0,0,0,16,141,207,388,479,196,34,28,117,80,150,178,231,238,307,318
10-32-33,0,0,0,0,59,144,188,361,479,82,33,34,22,28,24,79,65,231,362,343
10-32-33,0,0,0,0,15,143,203,388,479,195,34,29,110,81,152,178,230,238,307,317
10-32-33,0,0,0,0,16,142,206,391,479,254,33,31,117,80,158,178,230,241,307,316
10-32-33,0,0,0,0,15,144,206,388,479,196,34,58,119,83,146,178,230,234,308,316
10-32-33,0,0,0,0,16,142,166,388,479,194,33,29,116,74,141,173,231,236,307,318
10-32-33,0,0,0,0,15,143,203,388,479,194,33,28,120,70,135,178,230,234,308,317
10-32-33,0,0,0,0,67,138,187,369,479,80,34,33,21,12,23,83,66,230,356,359
10-32-33,2,0,0,0,72,140,186,372,479,83,33,32,22,24,24,83,67,242,346,591
